group,names,scores,logfoldchanges,pvals,pvals_adj
7,CEACAM6,6.1553326,,7.492015219384611e-10,2.724369170685313e-08
7,BPIFB2,6.133533,,8.594863735135081e-10,3.015741661450906e-08
7,SCGB3A1,6.105525,,1.024631589576117e-09,3.533212377848679e-08
7,PI3,5.905618,,3.513263504044434e-09,1.1518896734571916e-07
7,FKBP11,5.885924,,3.958365518299801e-09,1.2768921026773551e-07
7,SAT1,5.8557043,,4.749931944708275e-09,1.484353732721336e-07
7,RASD1,5.7090654,,1.1359827438096718e-08,3.4953315194143745e-07
7,ICA1,5.696007,,1.2264584405723838e-08,3.716540729007223e-07
7,LCN2,5.6745996,,1.3901319199548008e-08,4.0886232939847077e-07
7,AGR3,5.5933957,,2.226712320884838e-08,6.362035202528109e-07
7,ARHGAP18,5.5508666,,2.842567566273024e-08,8.007232581050772e-07
7,RARRES1,5.5062685,,3.665193004009284e-08,1.0041624668518588e-06
7,CRYAB,5.4648457,,4.633094720509386e-08,1.2521877622998341e-06
7,SELM,5.457353,,4.8328422856272287e-08,1.2887579428339276e-06
7,SELENBP1,5.373045,,7.741804672579095e-08,1.9850781211741267e-06
7,IER2,5.3361177,,9.495782596289634e-08,2.4039955939973756e-06
7,CRIP2,5.2900567,,1.2227850641369053e-07,3.0192223805849513e-06
7,TSPAN8,5.281636,,1.280350531052968e-07,3.122806173299922e-06
7,NEU1,5.047728,,4.470950777579687e-07,1.051988418254044e-05
7,IL8,5.043375,,4.573911047697161e-07,1.0637002436505026e-05
7,ARL6IP5,5.0407705,,4.636608127522672e-07,1.065886925867281e-05
7,CHI3L2,5.0309234,,4.881231530841941e-07,1.1093708024640775e-05
7,SCGB2A1,5.0141544,,5.326717657035791e-07,1.1970152038282677e-05
7,FBP1,5.0065193,,5.542311228669719e-07,1.23162471748216e-05
7,HLA-DMA,4.9875026,,6.116479012768179e-07,1.3442811017072921e-05
7,RNASET2,4.961029,,7.01206679039331e-07,1.5079713527727548e-05
7,TFF3,4.681809,,2.8435447596574774e-06,5.744534867994903e-05
7,CD74,4.6212983,,3.8134630739599985e-06,7.55141202764356e-05
7,SDF2L1,4.536669,,5.7149794914621435e-06,0.00011097047556237173
7,FOS,4.466239,,7.960659951730252e-06,0.00014879738227533182
7,TOB1,4.449613,,8.602515736877385e-06,0.00015930584697921083
7,RARRES3,4.3440046,,1.3990862379607976e-05,0.00025208761044338693
7,NAAA,4.3341575,,1.4631955416317885e-05,0.00026128491814853363
7,ATP2A3,4.3267,,1.513595808905447e-05,0.00026789306352308794
7,NR4A1,4.274895,,1.9122721354647467e-05,0.00032970209232150805
7,UBB,4.272005,,1.9372301463743075e-05,0.00033025391046904784
7,RORC,4.1889815,,2.8020949238901752e-05,0.0004593598235885533
7,SAA2-SAA4,4.0110526,,6.044868226763131e-05,0.0009228806453073482
7,PDK4,3.9222128,,8.7739419010809e-05,0.0013193897595610374
7,NEDD9,3.8231335,,0.00013176634675363022,0.0018959186583256144
7,VWA5A,3.775146,,0.00015991400636680098,0.002252309948828183
7,HLA-DRB1,3.7509203,,0.00017618675502615038,0.002447038264252089
7,FAAH2,3.7062507,,0.0002103500932449691,0.002881508126643413
7,PLAUR,3.6871626,,0.00022676839688727212,0.003043871099158015
7,NOSTRIN,3.5645711,,0.0003644514747114241,0.004687732893058046
7,ATP6V0E2,3.5622878,,0.0003676370363453106,0.004687732893058046
7,HLA-DRA,3.562038,,0.0003679870321050566,0.004687732893058046
7,KLK12,3.558292,,0.00037327449198534915,0.004724993569434799
7,RGCC,3.5492651,,0.000386307903805138,0.004769233380310345
7,STC1,3.4662411,,0.000527789607748682,0.006320833625732718
7,MGP,3.4005213,,0.0006725749168858276,0.007820638568439855
7,GMPPB,3.3740478,,0.0007407149290805292,0.008513964702075048
7,MB,3.3326964,,0.0008600873536632628,0.00969653196177685
7,MMP7,3.330199,,0.000867839610579028,0.00969653196177685
7,TESC,3.3203874,,0.0008989263767220779,0.009976140520696041
7,DDX3Y,3.3191743,,0.0009028407171229918,0.009976140520696041
7,ST6GAL1,3.3119671,,0.0009264241073193007,0.010180484695816491
7,TMEM66,3.304118,,0.0009527575114773278,0.01041265039865932
7,S100A9,3.2649786,,0.001094723639228869,0.01170827421635154
7,GLRX,3.2302632,,0.0012367624635564044,0.012950392288548737
7,PRKACB,3.2159207,,0.0013002681608202018,0.01354446000854377
7,SOD2,3.2001507,,0.0013735576974930512,0.014160388633948981
7,SEL1L3,3.1930864,,0.0014076086934659462,0.014363354014958633
7,DPP4,3.120873,,0.0018031581223613713,0.017765104653806613
7,DERL3,3.1132734,,0.0018502451934006411,0.018051172618542843
7,PIK3R1,3.1014996,,0.0019254319631020437,0.018583050202483797
7,GLYATL2,3.0048106,,0.002657462141826382,0.02460613094283687
7,ANKRD36BP2,2.9571798,,0.003104669989643278,0.028483210914158515
7,ZBTB16,2.917434,,0.0035292440684635733,0.03206331204315774
7,CALML5,2.916221,,0.00354299598076893,0.03206331204315774
7,BTG2,2.6659002,,0.00767824715683435,0.06293645210519959
7,MALAT1,2.6509151,,0.008027397814389017,0.06526339686495136
7,TCEAL2,2.6321483,,0.008484680478231336,0.06842484256638175
7,ADAM28,2.6208026,,0.008772304534831644,0.07046027738820598
7,FMO2,2.618091,,0.008842321832293908,0.07073857465835126
7,BEX2,2.595221,,0.009453009604304292,0.07472734865062682
7,DUSP1,2.5543692,,0.010638040741050988,0.08278630926887928
7,LOC100128252,2.5434158,,0.010977450024022131,0.08476795385345275
7,GADD45B,2.5109127,,0.012041947721997601,0.09157374693534297
7,TFF1,2.4969623,,0.012526224521758219,0.09453754356043938
7,BEX5,2.4220731,,0.01543224456941976,0.11223450595941643
7,MIA,2.400773,,0.0163604800162946,0.11770129508125611
7,DENND2D,2.382684,,0.01718693925854503,0.12232696981170839
7,P4HTM,2.308116,,0.02099269189332395,0.14578258259252744
7,S100P,2.3006947,,0.021408891086321505,0.14714014492317187
7,SATB1,2.2543128,,0.024176505950419824,0.1633547699352691
7,CCDC28A,2.2365804,,0.02531377585186958,0.1691167244374109
7,CHI3L1,2.2223446,,0.02626002059286965,0.17390742114483212
7,FAM102A,2.2142456,,0.026811884759912422,0.17581563776991752
7,GCHFR,2.1850963,,0.028881787138960002,0.188154965074658
7,GATA3,2.1793163,,0.029308174093023862,0.18969691969594732
7,GPD1L,2.166258,,0.03029147541752831,0.1945432318109872
7,LOC100505865,2.119983,,0.034007482174477445,0.2152372289523889
7,LMCD1,2.1150236,,0.03442793207107527,0.21721092789321939
7,HMGCS2,2.109779,,0.034877404683730955,0.21935474643855946
7,KDM5D,2.0859098,,0.03698677995203345,0.2290203093005167
7,PHYH,2.0727088,,0.038199378895143604,0.2349437593640925
7,FAM46C,2.0606496,,0.03933648537351937,0.23935543808463677
7,OCIAD2,2.0319996,,0.04215368723771552,0.2509148049864019
7,HERPUD1,1.9563255,,0.05042682035706026,0.2923293933742624
7,CHKB,1.9485832,,0.05134521136528,0.2948778365218432
7,ENPP3,1.9201475,,0.05483927352552075,0.31070409929473514
7,SPARCL1,1.914653,,0.05553677322488948,0.3137670803666072
7,DUSP4,1.8866097,,0.059212847251708965,0.32714280249562966
7,ABHD14A,1.8628478,,0.06248368986870206,0.34237638284220306
7,THBS1,1.8488618,,0.06447777623030186,0.35042269690381445
7,EZR,1.8263129,,0.06780313901650308,0.3606549947686334
7,SIGIRR,1.824743,,0.06803981015391465,0.3609539000207674
7,TMEM175,1.8167511,,0.0692552364961291,0.36360193341175534
7,SVOPL,1.7789675,,0.07524508877959034,0.3848853646014851
7,DEGS2,1.753279,,0.07955413460363557,0.40178855860422
7,MPZL3,1.7292674,,0.08376126473040482,0.4198559635609264
7,QPCT,1.7140683,,0.08651619171036598,0.4315022030442193
7,LOC283710,1.698334,,0.08944473782008633,0.43845459715728596
7,TXNIP,1.6923757,,0.09057436222640675,0.44075115438640755
7,FAM177B,1.6877375,,0.09146163140033532,0.4418436299533108
7,RPS4Y1,1.6721103,,0.09450257532120517,0.45001226343431033
7,CXCL6,1.6642967,,0.09605315287447261,0.4541520230471518
7,CDC26,1.6384654,,0.10132463919307284,0.47347962239753666
7,RASSF4,1.6139185,,0.1065450836564809,0.4944087408653406
7,RNASE1,1.6053914,,0.10840768931211608,0.5007283570998433
7,KRT86,1.5986838,,0.10989086458856713,0.5052453544301937
7,ZFP36,1.5326072,,0.12537266268310052,0.5545923961081571
7,LINC00623,1.4649607,,0.1429316376187306,0.6109853877343723
7,TMEM80,1.4613929,,0.1439076600602954,0.6122284136808813
7,KIT,1.4592879,,0.144485905628688,0.6122284136808813
7,RND1,1.389893,,0.1645613506056477,0.6772072041384679
7,PLEKHF1,1.3824006,,0.16684873925154242,0.6810152622511936
7,CHAC1,1.377691,,0.16829870831680405,0.6821747449775788
7,CCDC159,1.3770489,,0.16849716200946196,0.6821747449775788
7,HSPA1B,1.366595,,0.1717522901233769,0.6925495569491004
7,CRBN,1.357818,,0.1745214213460039,0.6994846546934024
7,DLGAP1-AS1,1.3413702,,0.17980026864524623,0.7163357316543675
7,RPL21P28,1.3041933,,0.192167709536345,0.7462823671314368
7,VRK3,1.253387,,0.2100649045054036,0.7923555336050179
7,RWDD2A,1.2451096,,0.2130914776398144,0.7951174538799044
7,EIF1AY,1.2237381,,0.22105103275936977,0.8126876204388593
7,C10orf10,1.2105014,,0.22608655873932226,0.8251334260559205
7,IQGAP2,1.1961586,,0.23163466714017977,0.8423078805097446
7,EDN3,1.1545575,,0.24827170289439304,0.8763568351015262
7,SPSB3,1.1479926,,0.2509716222887399,0.8790599729903326
7,VMO1,1.1387162,,0.2548215553843799,0.8863358448152345
7,INPP5D,1.1306171,,0.25821626847988766,0.8919387512258642
7,CYR61,1.1180226,,0.26355733236260026,0.8985584336072836
7,PIK3IP1,1.1155251,,0.264625458697345,0.8985584336072836
7,EMR3,1.1113864,,0.2664020582033212,0.9019272120378717
7,ID2,1.0754938,,0.28215370425465847,0.9312003440747805
7,CD83,1.0660033,,0.2864221436452299,0.9375520250253024
7,SLC43A1,1.0557992,,0.2910599396162705,0.9441593639570367
7,DDIT3,1.0521244,,0.292742495442592,0.944858701515627
7,KRT81,1.0322871,,0.30193764362632036,0.9644079199555333
7,PKN1,1.0231891,,0.30621845948741966,0.972122093610856
7,ADCK3,1.0114151,,0.31181777142068356,0.9759554661054258
7,RILPL2,0.97862655,,0.3277645218399393,0.9967270319163103
7,CCND3,0.9640341,,0.3350288514793984,0.9967270319163103
7,NMRK1,0.9431978,,0.34557974274540215,0.9967270319163103
7,SLC25A20,0.941842,,0.34627353474859535,0.9967270319163103
7,RPL21,0.9337073,,0.3504548978918629,0.9967270319163103
7,FDCSP,0.9167243,,0.3592871199860024,0.9967270319163103
7,FAM107B,0.91618913,,0.35956770076598943,0.9967270319163103
7,INSIG1,0.91618913,,0.35956770076598943,0.9967270319163103
7,ARHGEF3,0.90487903,,0.3655294704009908,0.9967270319163103
7,RUNX2,0.8987423,,0.3687899215752013,0.9967270319163103
7,ZNF671,0.89810014,,0.36913217427087897,0.9967270319163103
7,HBP1,0.8903222,,0.37329290375684854,0.9967270319163103
7,PCP2,0.86042356,,0.38955558846525207,0.9967270319163103
7,HIST1H4C,0.8463662,,0.39734846374067556,0.9967270319163103
7,COQ10A,0.80644196,,0.4199880604186783,0.9967270319163103
7,LOC100270804,0.7986284,,0.4245059371798936,0.9967270319163103
7,SYTL3,0.774367,,0.4387138182861655,0.9967270319163103
7,CPLX3,0.7543156,,0.4506597256641084,0.9967270319163103
7,ENO1-AS1,0.75238895,,0.45181717275403976,0.9967270319163103
7,UBA7,0.74182814,,0.4581914739157157,0.9967270319163103
7,CSGALNACT1,0.7285914,,0.4662516440854133,0.9967270319163103
7,HEPACAM2,0.72166973,,0.4704975393440627,0.9967270319163103
7,SLC46A3,0.7116084,,0.47670729711569415,0.9967270319163103
7,SIDT1,0.7045797,,0.48107181071636085,0.9967270319163103
7,HS3ST1,0.688239,,0.4913023072754129,0.9967270319163103
7,FMOD,0.6876681,,0.491661804556903,0.9967270319163103
7,LOC643733,0.6758585,,0.4991304773737478,0.9967270319163103
7,GGT1,0.6592323,,0.5097465959293077,0.9967270319163103
7,FBLN5,0.65748405,,0.5108697098659245,0.9967270319163103
7,ZNF823,0.6539519,,0.5131427976749754,0.9967270319163103
7,HLA-DPB1,0.64838606,,0.5167352943325838,0.9967270319163103
7,ZSCAN16,0.6464951,,0.5179587811682826,0.9967270319163103
7,ERP27,0.6452463,,0.5187675648372819,0.9967270319163103
7,PLIN2,0.6315814,,0.5276604086642172,0.9967270319163103
7,TNFRSF11B,0.6298332,,0.5288037180333578,0.9967270319163103
7,GADD45G,0.6158115,,0.5380189098094781,0.9967270319163103
7,CCDC7,0.5884818,,0.5562089588833561,0.9967270319163103
7,ZNF211,0.5846285,,0.5587975403089588,0.9967270319163103
7,RGN,0.5728546,,0.566743158343386,0.9967270319163103
7,LINC00284,0.56939375,,0.5690889475410665,0.9967270319163103
7,LTC4S,0.56461287,,0.5723371294912908,0.9967270319163103
7,GPM6B,0.55879724,,0.5763001069212157,0.9967270319163103
7,ZNF83,0.555158,,0.5787865744723384,0.9967270319163103
7,HLA-DMB,0.55326706,,0.5800805492385427,0.9967270319163103
7,SAA4,0.5524821,,0.5806180688309828,0.9967270319163103
7,ADHFE1,0.53517807,,0.5925267444505008,0.9967270319163103
7,ZNF165,0.5323951,,0.5944523629131546,0.9967270319163103
7,MAP2K6,0.52975494,,0.5962818711485474,0.9967270319163103
7,EAF2,0.52522373,,0.5994276661302209,0.9967270319163103
7,HIST1H2AL,0.51955086,,0.6033766632153518,0.9967270319163103
7,FBXW4,0.5060287,,0.6128365136838705,0.9967270319163103
7,CCDC107,0.49379095,,0.6214538283617594,0.9967270319163103
7,BLNK,0.48672658,,0.626452095493816,0.9967270319163103
7,FBXL16,0.47363257,,0.6357619437639472,0.9967270319163103
7,IL17RB,0.47170594,,0.6371367028068832,0.9967270319163103
7,ORAI1,0.4705999,,0.6379264813399207,0.9967270319163103
7,ZNF383,0.46325013,,0.6431850958242732,0.9967270319163103
7,GPAT2,0.4616446,,0.644336216867424,0.9967270319163103
7,ZNF418,0.45643553,,0.6480768298751838,0.9967270319163103
7,PRG2,0.4511551,,0.6518777718342132,0.9967270319163103
7,ZNF586,0.43627715,,0.6626356622331312,0.9967270319163103
7,CCL17,0.43063992,,0.6667301984842844,0.9967270319163103
7,ZNF154,0.42286202,,0.672395938199464,0.9967270319163103
7,SNORD77,0.4199364,,0.6745319340359262,0.9967270319163103
7,ZNF420,0.4160831,,0.6773492011494651,0.9967270319163103
7,MORN3,0.40666395,,0.6842548144432208,0.9967270319163103
7,WFDC1,0.40491572,,0.6855394693859385,0.9967270319163103
7,SLC17A9,0.403774,,0.6863789189652579,0.9967270319163103
7,ORMDL3,0.3999564,,0.6891886342779087,0.9967270319163103
7,EGR2,0.3944619,,0.6932400510829648,0.9967270319163103
7,HIST1H2BG,0.39182168,,0.6951899689870451,0.9967270319163103
7,RNASE6,0.39128652,,0.6955854690009529,0.9967270319163103
7,PDE3B,0.3906086,,0.6960865545793647,0.9967270319163103
7,RASGEF1B,0.3903232,,0.6962975776918767,0.9967270319163103
7,MIA-RAB4B,0.38407946,,0.7009195652574015,0.9967270319163103
7,SNORD104,0.38318747,,0.7015807586791156,0.9967270319163103
7,ULK3,0.37829953,,0.7052080998712011,0.9967270319163103
7,KRTAP16-1,0.36998641,,0.7113926060047377,0.9967270319163103
7,ANKZF1,0.36995074,,0.7114191902713709,0.9967270319163103
7,ZNF540,0.36199445,,0.7173561915938091,0.9967270319163103
7,SPATA13-AS1,0.35842657,,0.7200241047548663,0.9967270319163103
7,VNN3,0.3475803,,0.7281554010332343,0.9967270319163103
7,REG4,0.34133655,,0.732850228650086,0.9967270319163103
7,EBLN2,0.3314893,7.813628,0.7402749348479882,0.9967270319163103
7,PARD6A,0.3293129,,0.7419192005580595,0.9967270319163103
7,UNQ6494,0.32410383,,0.7458594305474069,0.9967270319163103
7,PPP1R15A,0.32360432,,0.7462376121561547,0.9967270319163103
7,SMPX,0.32256964,,0.7470211827253632,0.9967270319163103
7,LRRC36,0.31707516,,0.7511865770529114,0.9967270319163103
7,ZNF296,0.31461334,,0.7530552530226233,0.9967270319163103
7,RAB40AL,0.31129524,,0.7555761922625337,0.9967270319163103
7,FAM71A,0.30526555,,0.7601639050741315,0.9967270319163103
7,MZB1,0.3026967,,0.762121009924482,0.9967270319163103
7,DTNBP1,0.2888891,,0.7726662373523574,0.9967270319163103
7,KLRF1,0.2832519,,0.7769837450278279,0.9967270319163103
7,FCRL6,0.2814323,,0.7783788499619662,0.9967270319163103
7,ANKRD55,0.2799338,,0.7795282966713898,0.9967270319163103
7,TMEM71,0.27954134,,0.779829422029963,0.9967270319163103
7,LOC158572,0.27914888,,0.7801305804267757,0.9967270319163103
7,ZNF844,0.2790775,6.931483,0.780185340045145,0.9967270319163103
7,MGC39372,0.2754383,,0.7829795209013405,0.9967270319163103
7,ITPRIPL1,0.27422523,,0.78391153892719,0.9967270319163103
7,ZNF583,0.27265537,,0.7851181400259677,0.9967270319163103
7,SLAIN1,0.26584077,,0.7903618383103346,0.9967270319163103
7,CXXC5,0.25064173,,0.8020911238321268,0.9967270319163103
7,SNORD63,0.24814422,,0.8040228214869065,0.9967270319163103
7,THEMIS,0.24696682,,0.804933894987968,0.9967270319163103
7,AK5,0.23758337,,0.812204246379788,0.9967270319163103
7,MGC12916,0.23587081,,0.8135329233616752,0.9967270319163103
7,ACTA1,0.22577378,-1.169152,0.821377371746425,0.9967270319163103
7,PBXIP1,0.2139285,,0.830602810974213,0.9967270319163103
7,ABCD2,0.20832698,,0.8349736708323667,0.9967270319163103
7,C20orf196,0.19826563,,0.842837243121955,0.9967270319163103
7,MYLPF,0.19655305,,0.8441773084001636,0.9967270319163103
7,SIX2,0.19369878,,0.8464117512330379,0.9967270319163103
7,RPA4,0.19323495,,0.8467749653712213,0.9967270319163103
7,CLIC3,0.19009525,,0.8492344979482502,0.9967270319163103
7,KCNJ16,0.18781182,,0.8510241725460429,0.9967270319163103
7,KRTAP13-2,0.18774046,,0.8510801122938254,0.9967270319163103
7,ICAM3,0.18745503,,0.8513038787762873,0.9967270319163103
7,CLRN3,0.1850289,,0.8532063755085191,0.9967270319163103
7,NXPE1,0.18488617,-1.5013303,0.8533183137891239,0.9967270319163103
7,CRNN,0.1820319,-1.1329364,0.8555576967333266,0.9967270319163103
7,MYBPC1,0.17671579,,0.8597316363302959,0.9967270319163103
7,LOC644248,0.17660876,,0.8598157160544992,0.9967270319163103
7,LOC100129216,0.1765374,,0.8598717700870313,0.9967270319163103
7,LINGO4,0.17107858,,0.864161976158702,0.9967270319163103
7,OR2D3,0.17093587,,0.8642741927171943,0.9967270319163103
7,FLJ34503,0.17093587,,0.8642741927171943,0.9967270319163103
7,SAMD10,0.16858108,,0.8661261595108762,0.9967270319163103
7,BCORP1,0.16611926,1.500514,0.868063092671493,0.9967270319163103
7,GATA5,0.16512027,,0.8688493211645693,0.9967270319163103
7,EFHB,0.16497755,,0.8689616501265265,0.9967270319163103
7,CLUL1,0.16269413,,0.8707592716934079,0.9967270319163103
7,LINC00589,0.15980417,,0.8730353429665786,0.9967270319163103
7,VSIG4,0.15955442,,0.8732320901056594,0.9967270319163103
7,NAV2-AS5,0.15955442,,0.8732320901056594,0.9967270319163103
7,CA3,0.15869813,0.52390164,0.8739067111738984,0.9967270319163103
7,LY6G5B,0.15491621,,0.8768873776568287,0.9967270319163103
7,SCARNA6,0.15405992,,0.8775624895584713,0.9967270319163103
7,MIR324,0.15116996,,0.8798416469590077,0.9967270319163103
7,ZFAND2B,0.14992121,,0.8808267772909117,0.9967270319163103
7,CPB1,0.14874382,,0.881755783425922,0.9967270319163103
7,CLCNKB,0.14574683,,0.8841212576021762,0.9967270319163103
7,MIR3682,0.14271414,,0.8865159440999689,0.9967270319163103
7,LOC374443,0.14078751,,0.888037814196651,0.9967270319163103
7,SNORA6,0.14007394,,0.8886015748550429,0.9967270319163103
7,LOC100129055,0.13950308,-0.17811553,0.8890526239688438,0.9967270319163103
7,MIR29C,0.13636337,,0.8915340323219838,0.9967270319163103
7,SKINTL,0.13636337,0.5966977,0.8915340323219838,0.9967270319163103
7,LINS,0.13493623,,0.8926622979327751,0.9967270319163103
7,LOC100129726,0.13461512,,0.8929161877214297,0.9967270319163103
7,DRD2,0.1344724,,0.8930290311518128,0.9967270319163103
7,FAM166B,0.1344724,,0.8930290311518128,0.9967270319163103
7,LINC00239,0.13322365,,0.8940165032958319,0.9967270319163103
7,LGALS2,0.13311662,,0.8941011514313935,0.9967270319163103
7,PGAM2,0.13222465,,0.8948065993741537,0.9967270319163103
7,LOC100507387,0.13172516,,0.8952016866014264,0.9967270319163103
7,ATP6V0E2-AS1,0.13168947,,0.8952299081135627,0.9967270319163103
7,ZNF257,0.1311543,0.23235045,0.895653246687687,0.9967270319163103
7,C15orf57,0.124660805,,0.9007920870649538,0.9967270319163103
7,GAS5-AS1,0.12362613,,0.9016113031780599,0.9967270319163103
7,DGCR9,0.12330502,,0.9018655640097575,0.9967270319163103
7,MIR3654,0.12298392,,0.902119834908879,0.9967270319163103
7,AQP7P3,0.12194924,3.5921915,0.9029392204280691,0.9967270319163103
7,ARRDC2,0.12073617,,0.9039000109213212,0.9967270319163103
7,FOXI1,0.120486416,,0.9040978382439349,0.9967270319163103
7,COX6A2,0.12030803,,0.9042391471197769,0.9967270319163103
7,LINC00550,0.120236665,-3.7342405,0.9042956715195497,0.9967270319163103
7,SPRR3,0.11930902,0.8690994,0.9050305327452939,0.9967270319163103
7,MIR3188,0.11923767,,0.905087063908783,0.9967270319163103
7,LOC375196,0.11923767,1.4813986,0.905087063908783,0.9967270319163103
7,LOC100288911,0.119166315,,0.9051435955532667,0.9967270319163103
7,KLHL32,0.115170315,,0.9083101265531067,0.9967270319163103
7,ALDOC,0.11356478,,0.9095828067580741,0.9967270319163103
7,H2AFZ,0.1135291,,0.9096110911882707,0.9967270319163103
7,ZFP57,0.11213764,,0.9107142729776336,0.9967270319163103
7,SNORD16,0.11199493,,0.9108274295970945,0.9967270319163103
7,SPRR1A,0.11060347,6.1031976,0.9119308010722506,0.9967270319163103
7,OR2A4,0.10860547,-1.0358713,0.9135154258020749,0.9967270319163103
7,SNORA19,0.10817732,,0.9138550331980686,0.9967270319163103
7,SFTPC,0.10682154,,0.914930560095775,0.9967270319163103
7,ADRB2,0.10617933,,0.9154400746956726,0.9967270319163103
7,OMG,0.105037615,1.2157775,0.9163459640856493,0.9967270319163103
7,ZNF404,0.10364615,,0.9174501635558142,0.9967270319163103
7,ADH1C,0.103432074,,0.91762005458573,0.9967270319163103
7,XKR8,0.10314665,,0.9178465818092155,0.9967270319163103
7,LOC100129961,0.10011397,,0.9202538418202082,0.9967270319163103
7,AQP8,0.098187335,,0.9217835410375271,0.9967270319163103
7,SUMO4,0.094191335,,0.9249571667010519,0.9967270319163103
7,BRWD1-IT2,0.09255012,,0.9262609690736753,0.9967270319163103
7,AP4B1,0.09098027,,0.9275082697597161,0.9967270319163103
7,ASAP1-IT1,0.08987423,,0.9283871569473476,0.9967270319163103
7,HLA-DPA1,0.08498628,,0.932272302980025,0.9967270319163103
7,WIF1,0.08434406,,0.9327828820858879,0.9967270319163103
7,SPRR2F,0.07927771,1.383977,0.9368117367920042,0.9967270319163103
7,OPRL1,0.070393756,,0.943880263641256,0.9967270319163103
7,HIST1H2AH,0.070358075,,0.9439086605858031,0.9967270319163103
7,DAPK2,0.06928772,,0.9447606019076668,0.9967270319163103
7,CGRRF1,0.06522036,,0.9479985469028593,0.9967270319163103
7,BANK1,0.06247312,,0.9501860692699491,0.9967270319163103
7,ABCG1,0.06143844,,0.9510100395521291,0.9967270319163103
7,KIR3DL2,0.059583157,1.5327648,0.9524876340940558,0.9967270319163103
7,FAM209B,0.059083655,,0.9528854761293905,0.9967270319163103
7,AQP9,0.05366052,2.2891812,0.9572056387786403,0.9967270319163103
7,HIST1H4B,0.051091664,0.80324924,0.9592524782373173,0.9967270319163103
7,FBXW4P1,0.049593166,,0.960446592854016,0.9967270319163103
7,MIR568,0.047880597,1.8150516,0.9618114037835495,0.9967270319163103
7,SYNGR3,0.04659617,,0.9628350856449832,0.9967270319163103
7,TRIM69,0.03093329,4.685405,0.9753227401053237,0.9967270319163103
7,LOC728024,0.030540828,,0.9756357331036203,0.9967270319163103
7,MIR570,0.028471472,0.5644851,0.9772861207285245,0.9967270319163103
7,ABP1,0.028186044,3.050753,0.9775137681913546,0.9967270319163103
7,CCDC64,0.027900616,,0.9777414174856373,0.9967270319163103
7,FAM209A,0.02754383,,0.9780259816507387,0.9967270319163103
7,HSPB9,0.02561719,,0.9795626755482817,0.9967270319163103
7,SNORD79,0.025331762,,0.9797903404916533,0.9967270319163103
7,ANGPTL7,0.02511769,2.4610286,0.9799610902804584,0.9967270319163103
7,HEMGN,0.022334764,1.3507757,0.9821809182372135,0.9967270319163103
7,TMEM74B,0.012059345,1.1808035,0.9903782677463334,0.9967270319163103
7,TRPC3,0.008634206,,0.9931109860610908,0.9967270319163103
7,BAIAP3,0.006636208,0.96825576,0.994705111122499,0.9967270319163103
7,C5orf56,0.0066005294,,0.9947335778524776,0.9967270319163103
7,ZIK1,0.00092764193,0.31031984,0.9992598489165005,0.9992598489165005
7,ZNF30,-0.004174389,,0.9966693293196819,0.99716791327632
7,POU5F1P4,-0.004852281,,0.996128455123407,0.9971255807041111
7,CCDC66,-0.0051377094,,0.9959007191376162,0.9971255807041111
7,MIR4737,-0.0072784214,,0.9941927111705495,0.9967270319163103
7,PROCA1,-0.007991992,2.278346,0.9936233807088604,0.9967270319163103
7,MIR4454,-0.008455813,0.39543155,0.9932533176317225,0.9967270319163103
7,SP9,-0.008455813,0.41525602,0.9932533176317225,0.9967270319163103
7,MIR4434,-0.008455813,0.39606884,0.9932533176317225,0.9967270319163103
7,MIR877,-0.008455813,0.3965196,0.9932533176317225,0.9967270319163103
7,MIR1-2,-0.008455813,0.388827,0.9932533176317225,0.9967270319163103
7,OR9A4,-0.008455813,0.42356387,0.9932533176317225,0.9967270319163103
7,OR2V1,-0.008455813,0.46532097,0.9932533176317225,0.9967270319163103
7,OR2T35,-0.008455813,0.48028636,0.9932533176317225,0.9967270319163103
7,MIR128-1,-0.008455813,0.40163323,0.9932533176317225,0.9967270319163103
7,MIR1236,-0.008455813,0.39445025,0.9932533176317225,0.9967270319163103
7,SNORD114-4,-0.008455813,0.42079738,0.9932533176317225,0.9967270319163103
7,OR9G1,-0.008455813,0.47883084,0.9932533176317225,0.9967270319163103
7,OR9G9,-0.008455813,0.47883084,0.9932533176317225,0.9967270319163103
7,OR1N1,-0.008455813,0.4059319,0.9932533176317225,0.9967270319163103
7,OR8K5,-0.008455813,0.4198548,0.9932533176317225,0.9967270319163103
7,SNORD114-26,-0.008455813,0.39978302,0.9932533176317225,0.9967270319163103
7,ADAM6,-0.008455813,0.38708124,0.9932533176317225,0.9967270319163103
7,OR4N2,-0.008455813,0.4173214,0.9932533176317225,0.9967270319163103
7,CCL1,-0.008455813,0.52618915,0.9932533176317225,0.9967270319163103
7,OR2T27,-0.008455813,0.35600936,0.9932533176317225,0.9967270319163103
7,MIR4509-1,-0.008455813,0.39980152,0.9932533176317225,0.9967270319163103
7,PP12613,-0.008455813,0.4264986,0.9932533176317225,0.9967270319163103
7,CNTN4-AS2,-0.008455813,0.48017332,0.9932533176317225,0.9967270319163103
7,MIR4509-2,-0.008455813,0.39980152,0.9932533176317225,0.9967270319163103
7,LOC401497,-0.008455813,0.45075193,0.9932533176317225,0.9967270319163103
7,MIR4323,-0.008455813,0.39657912,0.9932533176317225,0.9967270319163103
